        Time / ps                E-Field (Y; 0 0 1000) [1]/real
               6.2834828                               0
               6.2880066                               0
               6.2925303                               0
               6.2970541                               0
               6.3015778                               0
               6.3061015                               0
               6.3106253                               0
                6.315149                               0
               6.3196728                               0
               6.3241965                               0
               6.3287203                               0
                6.333244                               0
               6.3377678                               0
               6.3422915                               0
               6.3468153                               0
                6.351339                               0
               6.3558628                               0
               6.3603865                               0
               6.3649102                               0
                6.369434                               0
               6.3739577                               0
               6.3784815                               0
               6.3830052                               0
                6.387529                               0
               6.3920527                               0
               6.3965765                               0
               6.4011002                               0
                6.405624                               0
               6.4101477                               0
               6.4146714                               0
               6.4191952                               0
               6.4237189                               0
               6.4282427                   4.0053263e-31
               6.4327664                   1.4102105e-30
               6.4372902                   1.9926775e-30
               6.4418139                   3.8736166e-30
               6.4463377                    8.902066e-30
               6.4508614                   1.7260441e-29
               6.4553852                   2.6645656e-29
               6.4599089                   3.8868725e-29
               6.4644326                   5.7915809e-29
               6.4689564                   8.3561153e-29
               6.4734801                   1.1473127e-28
               6.4780039                   1.5277512e-28
               6.4825276                   2.0468011e-28
               6.4870514                   2.7343861e-28
               6.4915751                   3.5902734e-28
               6.4960989                   4.6688891e-28
               6.5006226                      6.0743e-28
               6.5051464                    7.890527e-28
               6.5096701                   1.0191688e-27
               6.5141939                   1.3117462e-27
               6.5187176                   1.6877217e-27
               6.5232413                   2.1694852e-27
               6.5277651                   2.7826626e-27
               6.5322888                   3.5637874e-27
               6.5368126                   4.5620451e-27
               6.5413363                   5.8362509e-27
               6.5458601                   7.4586307e-27
               6.5503838                   9.5243269e-27
               6.5549076                   1.2156481e-26
               6.5594313                   1.5508131e-26
               6.5639551                   1.9771196e-26
               6.5684788                   2.5191952e-26
               6.5730025                   3.2084519e-26
               6.5775263                   4.0843994e-26
                 6.58205                   5.1968699e-26
               6.5865738                   6.6091841e-26
               6.5910975                   8.4016173e-26
               6.5956213                   1.0675428e-25
                6.600145                   1.3558426e-25
               6.6046688                   1.7212291e-25
               6.6091925                   2.1841343e-25
               6.6137163                   2.7703263e-25
                 6.61824                   3.5122974e-25
               6.6227637                   4.4510432e-25
               6.6272875                   5.6382558e-25
               6.6318112                   7.1390457e-25
                6.636335                   9.0353932e-25
               6.6408587                    1.143052e-24
               6.6453825                    1.445433e-24
               6.6499062                   1.8270184e-24
                 6.65443                   2.3083442e-24
               6.6589537                    2.915219e-24
               6.6634775                   3.6800621e-24
               6.6680012                   4.6435747e-24
                6.672525                   5.8568357e-24
               6.6770487                   7.3839214e-24
               6.6815724                   9.3051772e-24
               6.6860962                   1.1721304e-23
               6.6906199                   1.4758452e-23
               6.6951437                   1.8574598e-23
               6.6996674                   2.3367477e-23
               6.7041912                   2.9384488e-23
               6.7087149                   3.6935015e-23
               6.7132387                   4.6405815e-23
               6.7177624                   5.8280133e-23
               6.7222862                   7.3161517e-23
               6.7268099                   9.1803453e-23
               6.7313336                   1.1514615e-22
               6.7358574                   1.4436239e-22
               6.7403811                   1.8091431e-22
               6.7449049                    2.266241e-22
               6.7494286                   2.8376156e-22
               6.7539524                   3.5515294e-22
               6.7584761                    4.443157e-22
               6.7629999                   5.5562569e-22
               6.7675236                   6.9452443e-22
               6.7720474                   8.6777512e-22
               6.7765711                   1.0837808e-21
               6.7810948                   1.3529766e-21
               6.7856186                    1.688316e-21
               6.7901423                   2.1058715e-21
               6.7946661                   2.6255766e-21
               6.7991898                   3.2721427e-21
               6.8037136                   4.0761911e-21
               6.8082373                   5.0756501e-21
               6.8127611                   6.3174762e-21
               6.8172848                   7.8597802e-21
               6.8218086                   9.7744435e-21
               6.8263323                   1.2150345e-20
               6.8308561                   1.5097329e-20
               6.8353798                   1.8751091e-20
               6.8399035                   2.3279198e-20
               6.8444273                   2.8888465e-20
                6.848951                   3.5834056e-20
               6.8534748                   4.4430631e-20
               6.8579985                   5.5066072e-20
               6.8625223                   6.8218288e-20
                6.867046                   8.4475861e-20
               6.8715698                   1.0456337e-19
               6.8760935                    1.293724e-19
               6.8806173                    1.599996e-19
                6.885141                    1.977932e-19
               6.8896647                   2.4441001e-19
               6.8941885                   3.0188524e-19
               6.8987122                   3.7271765e-19
                6.903236                     4.59974e-19
               6.9077597                   5.6741636e-19
               6.9122835                    6.996578e-19
               6.9168072                   8.6235237e-19
                6.921331                   1.0624271e-18
               6.9258547                   1.3083647e-18
               6.9303785                   1.6105483e-18
               6.9349022                   1.9816821e-18
                6.939426                   2.4373029e-18
               6.9439497                   2.9964037e-18
               6.9484734                   3.6821925e-18
               6.9529972                   4.5230145e-18
               6.9575209                   5.5534739e-18
               6.9620447                   6.8157993e-18
               6.9665684                   8.3615004e-18
               6.9710922                   1.0253377e-17
               6.9756159                   1.2567965e-17
               6.9801397                   1.5398494e-17
               6.9846634                   1.8858488e-17
               6.9891872                   2.3086112e-17
               6.9937109                   2.8249447e-17
               6.9982346                   3.4552893e-17
               7.0027584                    4.224489e-17
               7.0072821                    5.162727e-17
               7.0118059                    6.306659e-17
               7.0163296                   7.7007819e-17
               7.0208534                    9.399084e-17
               7.0253771                   1.1467042e-16
               7.0299009                   1.3984035e-16
               7.0344246                   1.7046247e-16
               7.0389484                   2.0770176e-16
               7.0434721                   2.5296866e-16
               7.0479958                   3.0797001e-16
               7.0525196                   3.7477032e-16
               7.0570433                   4.5586583e-16
               7.0615671                   5.5427326e-16
               7.0660908                   6.7363693e-16
               7.0706146                   8.1835709e-16
               7.0751383                   9.9374462e-16
               7.0796621                   1.2062065e-15
               7.0841858                   1.4634689e-15
               7.0887096                    1.774844e-15
               7.0932333                   2.1515517e-15
               7.0977571                   2.6071031e-15
               7.1022808                   3.1577622e-15
               7.1068045                   3.8230979e-15
               7.1113283                   4.6266449e-15
                7.115852                   5.5966943e-15
               7.1203758                   6.7672418e-15
               7.1248995                   8.1791167e-15
               7.1294233                   9.8813373e-15
                7.133947                   1.1932723e-14
               7.1384708                   1.4403827e-14
               7.1429945                   1.7379236e-14
               7.1475183                   2.0960321e-14
                7.152042                   2.5268503e-14
               7.1565657                   3.0449168e-14
               7.1610895                   3.6676306e-14
               7.1656132                   4.4158061e-14
                7.170137                   5.3143307e-14
               7.1746607                   6.3929494e-14
               7.1791845                   7.6871975e-14
               7.1837082                   9.2395073e-14
                7.188232                   1.1100526e-13
               7.1927557                   1.3330677e-13
               7.1972795                   1.6002016e-13
               7.2018032                    1.920043e-13
               7.2063269                   2.3028251e-13
               7.2108507                   2.7607342e-13
               7.2153744                   3.3082768e-13
               7.2198982                   3.9627129e-13
               7.2244219                     4.74457e-13
               7.2289457                   5.6782501e-13
               7.2334694                   6.7927472e-13
               7.2379932                    8.122499e-13
               7.2425169                   9.7083873e-13
               7.2470407                   1.1598921e-12
               7.2515644                   1.3851638e-12
               7.2560882                    1.653475e-12
               7.2606119                   1.9729089e-12
               7.2651356                   2.3530397e-12
               7.2696594                   2.8052023e-12
               7.2741831                   3.3428106e-12
               7.2787069                   3.9817307e-12
               7.2832306                   4.7407218e-12
               7.2877544                   5.6419529e-12
               7.2922781                   6.7116103e-12
               7.2968019                   7.9806121e-12
               7.3013256                   9.4854472e-12
               7.3058494                   1.1269157e-11
               7.3103731                   1.3382492e-11
               7.3148968                   1.5885261e-11
               7.3194206                   1.8847921e-11
               7.3239443                   2.2353431e-11
               7.3284681                   2.6499426e-11
               7.3329918                   3.1400762e-11
               7.3375156                   3.7192486e-11
               7.3420393                   4.4033322e-11
               7.3465631                   5.2109728e-11
               7.3510868                   6.1640639e-11
               7.3556106                   7.2883023e-11
               7.3601343                   8.6138321e-11
                7.364658                      1.0176e-10
               7.3691818                   1.2016232e-10
               7.3737055                    1.418306e-10
               7.3782293                   1.6733311e-10
                7.382753                   1.9733495e-10
               7.3872768                   2.3261417e-10
               7.3918005                   2.7408059e-10
               7.3963243                   3.2279753e-10
                7.400848                   3.8000714e-10
               7.4053718                   4.4715992e-10
               7.4098955                    5.259487e-10
               7.4144193                   6.1834829e-10
                7.418943                   7.2666136e-10
               7.4234667                   8.5357162e-10
               7.4279905                   1.0022054e-09
               7.4325142                   1.1762027e-09
                7.437038                   1.3797999e-09
               7.4415617                   1.6179255e-09
               7.4460855                   1.8963092e-09
               7.4506092                   2.2216103e-09
                7.455133                   2.6015643e-09
               7.4596567                   3.0451523e-09
               7.4641805                   3.5627972e-09
               7.4687042                    4.166589e-09
               7.4732279                   4.8705441e-09
               7.4777517                   5.6909065e-09
               7.4822754                   6.6464905e-09
               7.4867992                   7.7590776e-09
               7.4913229                   9.0538725e-09
               7.4958467                    1.056003e-08
               7.5003704                    1.231125e-08
               7.5048942                   1.4346475e-08
               7.5094179                   1.6710681e-08
               7.5139417                   1.9455788e-08
               7.5184654                   2.2641699e-08
               7.5229891                   2.6337493e-08
               7.5275129                   3.0622809e-08
               7.5320366                    3.558939e-08
               7.5365604                   4.1342885e-08
               7.5410841                   4.8004891e-08
               7.5456079                   5.5715303e-08
               7.5501316                   6.4634984e-08
               7.5546554                   7.4948796e-08
               7.5591791                   8.6869097e-08
               7.5637029                   1.0063971e-07
               7.5682266                   1.1654046e-07
               7.5727504                   1.3489226e-07
               7.5772741                   1.5606303e-07
               7.5817978                    1.804744e-07
               7.5863216                   2.0860921e-07
               7.5908453                   2.4102018e-07
               7.5953691                   2.7833964e-07
               7.5998928                   3.2129082e-07
               7.6044166                   3.7070027e-07
               7.6089403                   4.2751219e-07
               7.6134641                   4.9280475e-07
               7.6179878                   5.6780839e-07
               7.6225116                   6.5392662e-07
               7.6270353                   7.5275946e-07
                7.631559                   8.6613003e-07
               7.6360828                   9.9611487e-07
               7.6406065                   1.1450775e-06
               7.6451303                   1.3157071e-06
                7.649654                   1.5110616e-06
               7.6541778                   1.7346161e-06
               7.6587015                   1.9903183e-06
               7.6632253                   2.2826502e-06
                7.667749                   2.6166981e-06
               7.6722728                   2.9982297e-06
               7.6767965                   3.4337832e-06
               7.6813202                   3.9307663e-06
                7.685844                   4.4975677e-06
               7.6903677                   5.1436798e-06
               7.6948915                     5.87984e-06
               7.6994152                   6.7181881e-06
                7.703939                     7.67244e-06
               7.7084627                   8.7580854e-06
               7.7129865                   9.9926075e-06
               7.7175102                   1.1395728e-05
                7.722034                   1.2989683e-05
               7.7265577                    1.479953e-05
               7.7310815                   1.6853484e-05
               7.7356052                   1.9183311e-05
               7.7401289                   2.1824742e-05
               7.7446527                    2.481795e-05
               7.7491764                    2.820808e-05
               7.7537002                   3.2045831e-05
               7.7582239                   3.6388115e-05
               7.7627477                    4.129877e-05
               7.7672714                   4.6849375e-05
               7.7717952                   5.3120126e-05
               7.7763189                   6.0200844e-05
               7.7808427                   6.8192063e-05
               7.7853664                   7.7206228e-05
               7.7898901                   8.7369029e-05
               7.7944139                   9.8820931e-05
               7.7989376                   0.00011171877
               7.8034614                   0.00012623756
               7.8079851                   0.00014257248
               7.8125089                   0.00016094109
               7.8170326                   0.00018158579
               7.8215564                   0.00020477636
               7.8260801                   0.00023081298
               7.8306039                   0.00026002947
               7.8351276                   0.00029279673
               7.8396514                   0.00032952671
               7.8441751                   0.00037067652
               7.8486988                   0.00041675327
               7.8532226                   0.00046831905
               7.8577463                   0.00052599636
               7.8622701                    0.0005904745
               7.8667938                   0.00066251604
               7.8713176                   0.00074296397
               7.8758413                   0.00083274965
               7.8803651                   0.00093290154
               7.8848888                    0.0010445546
               7.8894126                    0.0011689597
               7.8939363                    0.0013074957
                 7.89846                    0.0014616808
               7.9029838                    0.0016331858
               7.9075075                    0.0018238475
               7.9120313                    0.0020356841
                7.916555                    0.0022709126
               7.9210788                    0.0025319649
               7.9256025                    0.0028215077
               7.9301263                    0.0031424621
                 7.93465                    0.0034980277
               7.9391738                    0.0038917043
               7.9436975                    0.0043273167
               7.9482212                    0.0048090438
                7.952745                    0.0053414477
               7.9572687                    0.0059295031
               7.9617925                    0.0065786297
               7.9663162                    0.0072947311
                 7.97084                    0.0080842284
               7.9753637                    0.0089541041
               7.9798875                     0.009911938
               7.9844112                     0.010965957
                7.988935                     0.012125084
               7.9934587                     0.013398982
               7.9979825                     0.014798104
               8.0025062                     0.016333761
               8.0070299                     0.018018165
               8.0115537                     0.019864494
               8.0160774                      0.02188696
               8.0206012                     0.024100864
               8.0251249                      0.02652267
               8.0296487                     0.029170071
               8.0341724                     0.032062058
               8.0386962                     0.035218999
               8.0432199                     0.038662709
               8.0477437                     0.042416527
               8.0522674                     0.046505381
               8.0567911                     0.050955876
               8.0613149                     0.055796377
               8.0658386                     0.061057058
               8.0703624                     0.066769978
               8.0748861                     0.072969165
               8.0794099                     0.079690686
               8.0839336                     0.086972698
               8.0884574                     0.094855445
               8.0929811                      0.10338139
               8.0975049                      0.11259524
               8.1020286                      0.12254391
               8.1065523                      0.13327654
               8.1110761                      0.14484456
               8.1155998                      0.15730161
               8.1201236                      0.17070352
               8.1246473                      0.18510818
               8.1291711                       0.2005755
               8.1336948                      0.21716731
               8.1382186                      0.23494714
               8.1427423                      0.25398001
               8.1472661                      0.27433217
               8.1517898                      0.29607097
               8.1563136                      0.31926427
               8.1608373                      0.34398013
                8.165361                      0.37028633
               8.1698848                      0.39824985
               8.1744085                      0.42793633
               8.1789323                      0.45940894
                8.183456                      0.49272791
               8.1879798                      0.52794962
               8.1925035                      0.56512539
               8.1970273                      0.60430023
                8.201551                      0.64551171
               8.2060748                      0.68878836
               8.2105985                       0.7341481
               8.2151222                      0.78159622
                8.219646                      0.83112377
               8.2241697                      0.88270497
               8.2286935                      0.93629467
               8.2332172                      0.99182603
                8.237741                       1.0492075
               8.2422647                       1.1083195
               8.2467885                       1.1690104
               8.2513122                       1.2310935
                8.255836                       1.2943427
               8.2603597                       1.3584876
               8.2648834                       1.4232082
               8.2694072                       1.4881305
               8.2739309                       1.5528204
               8.2784547                       1.6167775
               8.2829784                       1.6794273
               8.2875022                       1.7401158
               8.2920259                       1.7981005
               8.2965497                       1.8525426
               8.3010734                       1.9024974
               8.3055972                       1.9469055
               8.3101209                       1.9845822
               8.3146447                       2.0142072
               8.3191684                       2.0343116
               8.3236921                       2.0432665
               8.3282159                       2.0392699
               8.3327396                       2.0203336
               8.3372634                       1.9842662
               8.3417871                       1.9286586
               8.3463109                       1.8508682
               8.3508346                       1.7480013
               8.3553584                       1.6168933
               8.3598821                       1.4540904
               8.3644059                       1.2558289
               8.3689296                       1.0180152
               8.3734533                      0.73620169
               8.3779771                      0.40556321
               8.3825008                     0.020873529
               8.3870246                     -0.42351951
               8.3915483                     -0.93372194
               8.3960721                      -1.5163218
               8.4005958                      -2.1784172
               8.4051196                      -2.9276444
               8.4096433                      -3.7722109
               8.4141671                      -4.7209287
               8.4186908                      -5.7832431
               8.4232145                      -6.9692692
               8.4277383                      -8.2898269
                8.432262                      -9.7564753
               8.4367858                       -11.38155
               8.4413095                      -13.178201
               8.4458333                      -15.160428
                8.450357                      -17.343122
               8.4548808                      -19.742107
               8.4594045                      -22.374168
               8.4639283                      -25.257103
                8.468452                      -28.409757
               8.4729758                      -31.852065
               8.4774995                      -35.605088
               8.4820232                      -39.691055
                8.486547                      -44.133391
               8.4910707                      -48.956779
               8.4955945                      -54.187178
               8.5001182                      -59.851857
                8.504642                      -65.979432
               8.5091657                      -72.599913
               8.5136895                      -79.744721
               8.5182132                      -87.446701
                8.522737                      -95.740165
               8.5272607                      -104.66093
               8.5317844                      -114.24629
               8.5363082                      -124.53509
               8.5408319                      -135.56764
               8.5453557                      -147.38581
               8.5498794                      -160.03307
               8.5544032                      -173.55428
               8.5589269                      -187.99583
               8.5634507                      -203.40567
               8.5679744                      -219.83316
               8.5724982                      -237.32903
               8.5770219                      -255.94537
               8.5815457                      -275.73569
               8.5860694                      -296.75456
               8.5905931                      -319.05781
               8.5951169                      -342.70226
               8.5996406                       -367.7457
               8.6041644                       -394.2468
               8.6086881                      -422.26483
               8.6132119                      -451.85947
               8.6177356                      -483.09099
               8.6222594                      -516.01976
               8.6267831                      -550.70594
               8.6313069                      -587.20936
               8.6358306                      -625.58951
               8.6403543                      -665.90513
               8.6448781                      -708.21349
               8.6494018                       -752.5704
               8.6539256                      -799.03001
               8.6584493                      -847.64447
               8.6629731                      -898.46278
               8.6674968                        -951.531
               8.6720206                      -1006.8918
               8.6765443                      -1064.5838
               8.6810681                      -1124.6406
               8.6855918                      -1187.0906
               8.6901155                      -1251.9568
               8.6946393                      -1319.2552
                8.699163                      -1388.9946
               8.7036868                      -1461.1757
               8.7082105                      -1535.7905
               8.7127343                      -1612.8215
                8.717258                      -1692.2404
               8.7217818                      -1774.0073
               8.7263055                      -1858.0699
               8.7308293                      -1944.3624
                8.735353                      -2032.8048
               8.7398768                      -2123.3005
               8.7444005                      -2215.7361
               8.7489242                      -2309.9803
                8.753448                      -2405.8831
               8.7579717                      -2503.2717
               8.7624955                      -2601.9518
               8.7670192                      -2701.7063
                8.771543                      -2802.2924
               8.7760667                      -2903.4393
               8.7805905                      -3004.8487
               8.7851142                      -3106.1927
                8.789638                       -3207.111
               8.7941617                      -3307.2096
               8.7986854                      -3406.0583
               8.8032092                      -3503.1911
               8.8077329                      -3598.1028
               8.8122567                       -3690.246
               8.8167804                      -3779.0304
               8.8213042                       -3863.821
               8.8258279                       -3943.936
               8.8303517                      -4018.6443
               8.8348754                      -4087.1627
               8.8393992                      -4148.6551
               8.8439229                      -4202.2308
               8.8484466                      -4246.9413
               8.8529704                      -4281.7774
               8.8574941                      -4305.6691
               8.8620179                      -4317.4834
               8.8665416                      -4316.0212
               8.8710654                      -4300.0146
               8.8755891                       -4268.127
               8.8801129                      -4218.9513
               8.8846366                      -4151.0062
               8.8891604                       -4062.735
               8.8936841                      -3952.5051
               8.8982079                       -3818.606
               8.9027316                      -3659.2479
               8.9072553                      -3472.5599
               8.9117791                      -3256.5889
               8.9163028                      -3009.3002
               8.9208266                      -2728.5747
               8.9253503                        -2412.21
               8.9298741                      -2057.9186
               8.9343978                      -1663.3285
               8.9389216                       -1225.984
               8.9434453                      -743.34449
               8.9479691                      -212.78643
               8.9524928                       368.39664
               8.9570165                        1002.992
               8.9615403                       1693.8665
                8.966064                       2443.9651
               8.9705878                       3256.3077
               8.9751115                       4133.9873
               8.9796353                       5080.1658
                8.984159                       6098.0716
               8.9886828                       7190.9949
               8.9932065                        8362.283
               8.9977303                       9615.3356
                9.002254                       10953.601
               9.0067777                       12380.567
               9.0113015                       13899.755
               9.0158252                       15514.715
                9.020349                       17229.019
               9.0248727                       19046.243
               9.0293965                       20969.974
               9.0339202                       23003.791
                9.038444                       25151.249
               9.0429677                       27415.875
               9.0474915                       29801.168
               9.0520152                       32310.568
                9.056539                       34947.444
               9.0610627                       37715.092
               9.0655864                       40616.721
               9.0701102                       43655.437
               9.0746339                       46834.204
               9.0791577                       50155.848
               9.0836814                       53623.065
               9.0882052                       57238.367
               9.0927289                       61004.058
               9.0972527                       64922.236
               9.1017764                       68994.768
               9.1063002                         73223.3
               9.1108239                       77609.189
               9.1153476                       82153.447
               9.1198714                       86856.827
               9.1243951                       91719.769
               9.1289189                        96742.31
               9.1334426                       101924.07
               9.1379664                        107264.3
               9.1424901                       112761.85
               9.1470139                        118415.1
               9.1515376                       124221.86
               9.1560614                       130179.51
               9.1605851                       136284.95
               9.1651088                       142534.42
               9.1696326                       148923.61
               9.1741563                        155447.6
               9.1786801                       162100.87
               9.1832038                       168877.23
               9.1877276                       175769.78
               9.1922513                       182770.86
               9.1967751                       189872.24
               9.2012988                       197064.82
               9.2058226                       204338.71
               9.2103463                       211683.26
               9.2148701                       219087.01
               9.2193938                       226537.63
               9.2239175                       234021.98
               9.2284413                       241525.98
                9.232965                       249034.66
               9.2374888                       256532.25
               9.2420125                       264001.94
               9.2465363                       271426.02
                 9.25106                       278785.89
               9.2555838                       286061.88
               9.2601075                       293233.57
               9.2646313                       300279.41
                9.269155                       307176.95
               9.2736787                       313902.74
               9.2782025                       320432.48
               9.2827262                       326740.86
                 9.28725                       332801.58
               9.2917737                       338587.52
               9.2962975                       344070.64
               9.3008212                       349221.95
                9.305345                       354011.57
               9.3098687                       358408.93
               9.3143925                       362382.53
               9.3189162                        365900.1
               9.3234399                       368928.61
               9.3279637                       371434.42
               9.3324874                        373383.2
               9.3370112                       374739.89
               9.3415349                          375469
               9.3460587                       375534.51
               9.3505824                       374900.01
               9.3551062                       373528.57
               9.3596299                       371382.98
               9.3641537                       368425.91
               9.3686774                       364619.79
               9.3732012                       359926.91
               9.3777249                       354309.56
               9.3822486                       347730.19
               9.3867724                       340151.43
               9.3912961                       331536.09
               9.3958199                       321847.35
               9.4003436                       311048.93
               9.4048674                       299105.08
               9.4093911                       285980.76
               9.4139149                       271641.73
               9.4184386                       256054.52
               9.4229624                       239186.79
               9.4274861                       221007.44
               9.4320098                       201486.48
               9.4365336                       180595.29
               9.4410573                       158306.78
               9.4455811                       134595.62
               9.4501048                        109438.2
               9.4546286                       82812.615
               9.4591523                       54699.056
               9.4636761                       25080.008
               9.4681998                      -6059.7994
               9.4727236                      -38733.404
               9.4772473                      -72951.324
               9.4817711                      -108721.26
               9.4862948                      -146048.08
               9.4908185                      -184933.96
               9.4953423                      -225378.11
                9.499866                      -267376.45
               9.5043898                      -310921.58
               9.5089135                      -356002.84
               9.5134373                      -402606.34
                9.517961                      -450714.47
               9.5224848                      -500305.83
               9.5270085                       -551355.3
               9.5315323                      -603834.27
                9.536056                      -657710.14
               9.5405797                      -712946.12
               9.5451035                      -769501.39
               9.5496272                      -827331.43
                9.554151                      -886387.47
               9.5586747                      -946616.53
               9.5631985                      -1007961.3
               9.5677222                      -1070360.5
                9.572246                        -1133749
               9.5767697                      -1198056.7
               9.5812935                      -1263209.8
               9.5858172                      -1329130.7
               9.5903409                      -1395737.1
               9.5948647                      -1462942.7
               9.5993884                      -1530657.7
               9.6039122                      -1598787.9
               9.6084359                      -1667235.7
               9.6129597                      -1735899.3
               9.6174834                      -1804673.4
               9.6220072                      -1873449.6
               9.6265309                      -1942115.9
               9.6310547                      -2010556.7
               9.6355784                      -2078653.8
               9.6401022                        -2146286
               9.6446259                      -2213329.8
               9.6491496                      -2279658.3
               9.6536734                      -2345143.3
               9.6581971                      -2409653.4
               9.6627209                      -2473056.6
               9.6672446                      -2535218.7
               9.6717684                      -2596004.5
               9.6762921                        -2655277
               9.6808159                      -2712898.5
               9.6853396                      -2768732.1
               9.6898634                      -2822639.7
               9.6943871                      -2874482.6
               9.6989108                      -2924123.5
               9.7034346                        -2971426
               9.7079583                      -3016253.7
               9.7124821                      -3058472.2
               9.7170058                      -3097948.6
               9.7215296                      -3134552.5
               9.7260533                      -3168155.2
               9.7305771                      -3198630.8
               9.7351008                      -3225856.8
               9.7396246                      -3249714.6
               9.7441483                        -3270088
                9.748672                        -3286865
               9.7531958                      -3299939.4
               9.7577195                      -3309209.4
               9.7622433                      -3314576.9
                9.766767                      -3315949.7
               9.7712908                      -3313242.2
               9.7758145                      -3306375.5
               9.7803383                      -3295274.7
                9.784862                      -3279872.2
               9.7893858                        -3260108
               9.7939095                      -3235930.7
               9.7984333                      -3207293.8
                9.802957                      -3174157.9
               9.8074807                      -3136493.5
               9.8120045                      -3094280.3
               9.8165282                      -3047504.2
                9.821052                      -2996158.4
               9.8255757                      -2940246.6
               9.8300995                      -2879782.7
               9.8346232                      -2814788.3
                9.839147                      -2745291.5
               9.8436707                      -2671331.7
               9.8481945                      -2592958.7
               9.8527182                      -2510230.3
               9.8572419                      -2423212.1
               9.8617657                      -2331979.8
               9.8662894                        -2236619
               9.8708132                      -2137225.4
               9.8753369                      -2033901.5
               9.8798607                      -1926757.5
               9.8843844                      -1815915.6
               9.8889082                      -1701507.1
               9.8934319                        -1583669
               9.8979557                      -1462545.6
               9.9024794                      -1338292.5
               9.9070031                      -1211073.4
               9.9115269                      -1081057.2
               9.9160506                      -948418.92
               9.9205744                      -813342.75
               9.9250981                      -676020.98
               9.9296219                         -536650
               9.9341456                      -395430.09
               9.9386694                      -252569.14
               9.9431931                       -108282.1
               9.9477169                       37213.385
               9.9522406                       183697.76
               9.9567644                       330946.09
               9.9612881                       478727.76
               9.9658118                       626810.91
               9.9703356                        774964.1
               9.9748593                       922952.77
               9.9793831                       1070538.5
               9.9839068                       1217483.3
               9.9884306                       1363551.7
               9.9929543                         1508508
               9.9974781                       1652114.2
               10.002002                       1794134.6
               10.006526                       1934338.3
               10.011049                       2072496.7
               10.015573                       2208380.9
               10.020097                       2341766.6
               10.024621                       2472435.2
               10.029144                         2600174
               10.033668                         2724772
               10.038192                       2846023.6
               10.042716                         2963732
               10.047239                       3077707.8
               10.051763                       3187765.4
               10.056287                       3293726.2
               10.060811                       3395422.7
               10.065334                       3492695.3
               10.069858                       3585391.5
               10.074382                       3673366.6
               10.078905                       3756487.4
               10.083429                       3834631.2
               10.087953                       3907683.9
               10.092477                       3975539.7
                  10.097                       4038105.5
               10.101524                       4095299.3
               10.106048                       4147049.4
               10.110572                       4193293.6
               10.115095                       4233981.1
               10.119619                       4269074.5
               10.124143                       4298546.3
               10.128667                       4322378.6
                10.13319                       4340566.6
               10.137714                         4353117
               10.142238                       4360046.9
               10.146762                       4361385.4
               10.151285                       4357169.6
               10.155809                       4347451.7
               10.160333                       4332292.6
               10.164857                       4311762.8
                10.16938                       4285944.5
               10.173904                       4254929.6
               10.178428                       4218818.7
               10.182952                       4177722.9
               10.187475                       4131763.5
               10.191999                         4081068
               10.196523                       4025773.1
               10.201047                       3966024.9
                10.20557                       3901976.4
               10.210094                       3833787.5
               10.214618                       3761624.3
               10.219142                       3685659.9
               10.223665                       3606073.9
               10.228189                         3523051
               10.232713                       3436779.3
               10.237237                       3347451.7
                10.24176                       3255266.9
               10.246284                       3160426.1
               10.250808                       3063132.1
               10.255332                       2963589.7
               10.259855                       2862008.1
               10.264379                       2758597.1
               10.268903                       2653565.2
               10.273427                         2547122
                10.27795                       2439478.2
               10.282474                       2330843.7
               10.286998                         2221426
               10.291522                       2111430.2
               10.296045                         2001061
               10.300569                       1890520.9
               10.305093                       1780007.6
               10.309617                       1669714.9
                10.31414                       1559834.1
               10.318664                       1450552.8
               10.323188                       1342052.8
               10.327712                       1234509.8
               10.332235                         1128095
               10.336759                       1022975.4
               10.341283                       919310.69
               10.345806                       817252.94
                10.35033                       716948.75
               10.354854                       618539.04
               10.359378                       522156.96
               10.363901                       427927.35
               10.368425                       335967.99
               10.372949                       246390.28
               10.377473                       159297.97
               10.381996                       74785.784
                10.38652                      -7059.5071
               10.391044                      -86157.851
               10.395568                      -162436.75
               10.400091                      -235832.62
               10.404615                      -306290.39
               10.409139                      -373761.95
               10.413663                      -438206.11
               10.418186                      -499590.19
                10.42271                      -557890.06
               10.427234                      -613088.49
               10.431758                      -665174.61
               10.436281                      -714144.95
               10.440805                      -760004.28
               10.445329                      -802764.06
               10.449853                      -842441.32
               10.454376                       -879059.2
                 10.4589                      -912648.08
               10.463424                      -943245.12
               10.467948                       -970891.6
               10.472471                      -995633.72
               10.476995                      -1017523.9
               10.481519                      -1036620.4
               10.486043                      -1052984.8
               10.490566                      -1066682.6
                10.49509                      -1077783.2
               10.499614                      -1086361.5
               10.504138                        -1092495
               10.508661                      -1096263.1
               10.513185                      -1097748.3
               10.517709                      -1097036.7
               10.522233                      -1094216.9
               10.526756                      -1089377.9
                10.53128                      -1082609.5
               10.535804                      -1074005.1
               10.540328                      -1063659.2
               10.544851                      -1051665.3
               10.549375                      -1038116.8
               10.553899                      -1023109.2
               10.558423                        -1006738
               10.562946                      -989097.54
                10.56747                      -970280.53
               10.571994                      -950379.85
               10.576518                      -929488.72
               10.581041                      -907698.16
               10.585565                      -885096.25
               10.590089                      -861770.27
               10.594613                      -837807.42
               10.599136                      -813292.15
                10.60366                      -788305.17
               10.608184                      -762925.21
