        Frequency / THz                Eps''/real
               1.8974775                   0.00060051022
               1.8996696                   0.00059825956
               1.9018619                   0.00059602031
                1.904054                   0.00059379247
               1.9062463                   0.00059157587
               1.9084384                   0.00058937055
               1.9106306                   0.00058717636
               1.9128228                   0.00058499322
                1.915015                   0.00058282109
               1.9172072                   0.00058065989
               1.9193994                   0.00057850953
               1.9215916                   0.00057636999
               1.9237838                   0.00057424116
               1.9259759                   0.00057212304
               1.9281682                   0.00057001546
               1.9303603                   0.00056791841
               1.9325526                   0.00056583184
               1.9347447                   0.00056375563
                1.936937                   0.00056168973
               1.9391291                   0.00055963412
               1.9413214                    0.0005575887
               1.9435135                   0.00055555342
               1.9457057                   0.00055352814
               1.9478979                   0.00055151293
               1.9500901                   0.00054950768
               1.9522823                   0.00054751226
               1.9544744                   0.00054552668
               1.9566667                   0.00054355082
               1.9588588                   0.00054158468
               1.9610511                   0.00053962815
               1.9632432                   0.00053768122
               1.9654354                   0.00053574383
               1.9676276                   0.00053381588
               1.9698198                    0.0005318973
                1.972012                   0.00052998809
               1.9728816                   0.00052923337
               1.9742042                   0.00052808813
               1.9763964                   0.00052619743
               1.9785886                   0.00052431587
               1.9807808                   0.00052244338
                1.982973                   0.00052058004
               1.9851651                   0.00051872566
               1.9873574                   0.00051688019
               1.9895495                   0.00051504362
               1.9917418                   0.00051321596
               1.9939339                   0.00051139703
               1.9961262                   0.00050958677
               1.9983183                   0.00050778524
               2.0005105                   0.00050599239
               2.0027027                   0.00050420803
                2.004895                   0.00050243223
                2.007087                   0.00050066487
               2.0092793                   0.00049890589
               2.0114715                   0.00049715536
               2.0136638                   0.00049541309
               2.0158558                   0.00049367908
                2.018048                   0.00049195334
               2.0202403                   0.00049023569
               2.0224323                   0.00048852619
               2.0246246                   0.00048682478
               2.0268168                   0.00048513137
               2.0290091                   0.00048344594
               2.0312011                   0.00048176842
               2.0333934                    0.0004800988
               2.0355856                     0.000478437
               2.0377777                   0.00047678297
               2.0399699                   0.00047513668
               2.0421622                   0.00047349808
               2.0443544                   0.00047186713
               2.0465465                    0.0004702438
               2.0487387                   0.00046862802
                2.050931                   0.00046701971
               2.0531232                   0.00046541891
               2.0553153                   0.00046382553
               2.0575075                   0.00046223952
               2.0596998                   0.00046066084
               2.0618918                   0.00045908947
               2.0640841                   0.00045752534
               2.0662763                    0.0004559684
               2.0684686                   0.00045441865
               2.0706606                   0.00045287603
               2.0728528                   0.00045134049
               2.0750451                   0.00044981195
               2.0772371                   0.00044829046
               2.0794294                   0.00044677593
               2.0816216                   0.00044526829
                2.083348                   0.00044408577
               2.0838139                   0.00044376755
               2.0860059                   0.00044227362
               2.0881982                   0.00044078653
               2.0903904                    0.0004393062
               2.0925825                   0.00043783255
               2.0947747                   0.00043636563
                2.096967                   0.00043490535
               2.0991592                   0.00043345164
               2.1013513                   0.00043200454
               2.1035435                   0.00043056396
               2.1057358                   0.00042912987
                2.107928                   0.00042770224
               2.1101201                   0.00042628101
               2.1123123                   0.00042486619
               2.1145046                   0.00042345771
               2.1166966                   0.00042205554
               2.1188889                   0.00042065966
               2.1210811                   0.00041927001
               2.1232734                   0.00041788656
               2.1254654                   0.00041650928
               2.1276577                   0.00041513814
               2.1298499                   0.00041377312
               2.1320419                   0.00041241414
               2.1342342                   0.00041106119
               2.1364264                   0.00040971424
               2.1386187                   0.00040837328
               2.1408107                   0.00040703823
                2.143003                   0.00040570908
               2.1451952                   0.00040438579
               2.1473875                   0.00040306835
               2.1495795                   0.00040175667
               2.1517718                   0.00040045081
                2.153964                   0.00039915065
               2.1561561                    0.0003978562
               2.1583483                   0.00039656743
               2.1605406                    0.0003952843
               2.1627328                   0.00039400675
               2.1649249                    0.0003927348
               2.1671171                   0.00039146841
               2.1693094                   0.00039020754
               2.1715014                   0.00038895212
               2.1736937                    0.0003877022
               2.1758859                   0.00038645766
               2.1780782                   0.00038521856
               2.1802702                   0.00038398479
               2.1824625                   0.00038275638
               2.1846547                   0.00038153326
               2.1868467                   0.00038031544
                2.189039                   0.00037910286
               2.1912313                   0.00037789551
               2.1934235                   0.00037669335
               2.1956155                   0.00037549634
               2.1978078                   0.00037430448
                     2.2                   0.00037311771
                     2.2                   0.00037311771

