        Time / ps                E-Field (X; 0 0 250) [1]/real
               5.1726269                   2.3110147e-13
               5.1769957                   3.1578147e-13
               5.1813644                   4.3094652e-13
               5.1857332                   5.8737072e-13
                5.190102                   7.9956333e-13
               5.1944707                   1.0870373e-12
               5.1988395                   1.4760002e-12
               5.2032083                   2.0016038e-12
               5.2075771                   2.7109341e-12
               5.2119458                   3.6669777e-12
               5.2163146                   4.9538792e-12
               5.2206834                   6.6838965e-12
               5.2250522                   9.0065907e-12
               5.2294209                   1.2120956e-11
               5.2337897                   1.6291398e-11
               5.2381585                   2.1868756e-11
               5.2425272                   2.9317935e-11
                5.246896                   3.9254141e-11
               5.2512648                   5.2490361e-11
               5.2556336                   7.0099494e-11
               5.2600023                    9.349549e-11
               5.2643711                    1.245392e-10
               5.2687399                   1.6567626e-10
               5.2731087                   2.2011639e-10
               5.2774774                   2.9206638e-10
               5.2818462                   3.8703212e-10
                5.286215                   5.1220961e-10
               5.2905837                   6.7699093e-10
               5.2949525                   8.9361711e-10
               5.2993213                     1.17802e-09
               5.3036901                   1.5509057e-09
               5.3080588                    2.039148e-09
               5.3124276                   2.6775755e-09
               5.3167964                   3.5112629e-09
               5.3211652                   4.5984614e-09
               5.3255339                   6.0143448e-09
               5.3299027                   7.8557851e-09
               5.3342715                   1.0247438e-08
               5.3386402                   1.3349478e-08
                5.343009                   1.7367428e-08
               5.3473778                   2.2564609e-08
               5.3517466                   2.9277907e-08
               5.3561153                   3.7937698e-08
               5.3604841                   4.9092993e-08
               5.3648529                   6.3443093e-08
               5.3692217                   8.1877451e-08
               5.3735904                   1.0552568e-07
               5.3779592                   1.3582026e-07
                5.382328                   1.7457506e-07
               5.3866967                   2.2408345e-07
               5.3910655                   2.8724069e-07
               5.3954343                   3.6769641e-07
               5.3998031                   4.7004414e-07
               5.4041718                   6.0005679e-07
               5.4085406                   7.6497825e-07
               5.4129094                   9.7388428e-07
               5.4172782                   1.2381283e-06
               5.4216469                   1.5718912e-06
               5.4260157                   1.9928577e-06
               5.4303845                   2.5230482e-06
               5.4347532                   3.1898384e-06
                5.439122                   4.0272078e-06
               5.4434908                   5.0772663e-06
               5.4478596                   6.3921173e-06
               5.4522283                   8.0361256e-06
